,Date,City,State,CompAddress,PartialAddress
1243,2022-10-15,Orangeburg,South Carolina,,"Orangeburg, South Carolina, USA"
1244,2022-10-15,Augusta,Georgia,"2200 block of Old Savannah Rd, Augusta, Georgia, USA","Augusta, Georgia, USA"
1245,2022-10-15,Toledo,Ohio,"1776 Arlington Ave, Toledo, Ohio, USA","Toledo, Ohio, USA"
1246,2022-10-15,Milwaukee,Wisconsin,"6600 block of N 75th St, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1247,2022-10-15,Baltimore,Maryland,"2600 block of Wilkens Ave, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
1248,2022-10-15,Kansas City,Missouri,"7000 block of E 113th St, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
1249,2022-10-15,Augusta,Georgia,"2100 block of B St, Augusta, Georgia, USA","Augusta, Georgia, USA"
1250,2022-10-15,Chicago,Illinois,"15 W 87th St, Chicago, Illinois, USA","Chicago, Illinois, USA"
1251,2022-10-15,Compton,California,"2300 block of El Segundo Blvd, Compton, California, USA","Compton, California, USA"
1252,2022-10-15,Delano,California,"1300 5th Ave, Delano, California, USA","Delano, California, USA"
1253,2022-10-15,Jacksonville,Florida,"1300 block of Delmar St, Jacksonville, Florida, USA","Jacksonville, Florida, USA"
1254,2022-10-15,Santa Ana,California,"Warren St and South Lyon St, Santa Ana, California, USA","Santa Ana, California, USA"
1255,2022-10-15,Pomona,California,"100 block of Newman St, Pomona, California, USA","Pomona, California, USA"
1256,2022-10-15,Edinburg,Texas,"1606 Tampa St, Edinburg, Texas, USA","Edinburg, Texas, USA"
1257,2022-10-15,Rock Island,Illinois,"500 block of 25th St, Rock Island, Illinois, USA","Rock Island, Illinois, USA"
1258,2022-10-15,Fort Worth,Texas,"4000 block of Wiman Dr, Fort Worth, Texas, USA","Fort Worth, Texas, USA"
1259,2022-10-15,Baltimore,Maryland,"50 S Monastery Ave, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
1260,2022-10-15,San Antonio,Texas,"6565 Babcock Rd, San Antonio, Texas, USA","San Antonio, Texas, USA"
1261,2022-10-15,Hickory (Long View),North Carolina,"26th St SW, Hickory (Long View), North Carolina, USA","Hickory (Long View), North Carolina, USA"
1262,2022-10-15,Columbia,South Carolina,"7128 Parklane Rd, Columbia, South Carolina, USA","Columbia, South Carolina, USA"
1263,2022-10-15,Frederick,Maryland,"1420 Key Pkwy, Frederick, Maryland, USA","Frederick, Maryland, USA"
1264,2022-10-15,Bennettsville,South Carolina,"Jennings St, Bennettsville, South Carolina, USA","Bennettsville, South Carolina, USA"
1265,2022-10-15,Corona (Queens),New York,"139-39 230th Pl, Corona (Queens), New York, USA","Corona (Queens), New York, USA"
1266,2022-10-15,Detroit,Michigan,"Schaefer Hwy and Curtis St, Detroit, Michigan, USA","Detroit, Michigan, USA"
1267,2022-10-15,Elyria,Ohio,"215 Kenny Brook Ln, Elyria, Ohio, USA","Elyria, Ohio, USA"
1268,2022-10-15,West Palm Beach,Florida,"1100 block of Lake Victoria Dr, West Palm Beach, Florida, USA","West Palm Beach, Florida, USA"
1269,2022-10-15,Toledo,Ohio,"3400 block of Upton Ave, Toledo, Ohio, USA","Toledo, Ohio, USA"
1270,2022-10-15,Winston Salem (Winston-salem),North Carolina,"5200 block of Deacon Way Ct, Winston Salem (Winston-salem), North Carolina, USA","Winston Salem (Winston-salem), North Carolina, USA"
1271,2022-10-15,Indianapolis,Indiana,"E 21st St and Shoreland Dr, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
1272,2022-10-15,Kennewick,Washington,"800 block of Volland St, Kennewick, Washington, USA","Kennewick, Washington, USA"
1273,2022-10-15,Philadelphia,Pennsylvania,"N 11th St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1274,2022-10-15,Chicago,Illinois,"1900 block of S Homan Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
1275,2022-10-15,Rimrock,Arizona,"4000 block of Top O The Morning Dr, Rimrock, Arizona, USA","Rimrock, Arizona, USA"
1276,2022-10-15,Chicago,Illinois,"700 block of W 50th St, Chicago, Illinois, USA","Chicago, Illinois, USA"
1277,2022-10-15,Chicago,Illinois,"8700 block of S Burley Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
1278,2022-10-15,Skykomish,Washington,"US-2, Skykomish, Washington, USA","Skykomish, Washington, USA"
1279,2022-10-15,Kennewick,Washington,"WA-397, Kennewick, Washington, USA","Kennewick, Washington, USA"
1280,2022-10-15,Spokane,Washington,"502 E Boone Ave, Spokane, Washington, USA","Spokane, Washington, USA"
1281,2022-10-15,Lenore,Idaho,"S Dicks Creek Rd and Teakean Butte Rd, Lenore, Idaho, USA","Lenore, Idaho, USA"
1282,2022-10-15,Painter,Virginia,"16000 block of Savagetown Rd, Painter, Virginia, USA","Painter, Virginia, USA"
1283,2022-10-15,Blytheville,Arkansas,"S Ruddle Rd and E Cherry St, Blytheville, Arkansas, USA","Blytheville, Arkansas, USA"
1284,2022-10-15,Pecks Mill,West Virginia,"Huffman Br Rd, Pecks Mill, West Virginia, USA","Pecks Mill, West Virginia, USA"
1285,2022-10-15,Decatur,Arkansas,"2200 block of Falling Springs Rd, Decatur, Arkansas, USA","Decatur, Arkansas, USA"
1286,2022-10-15,Dallas,Texas,"600 block of Graham Ave, Dallas, Texas, USA","Dallas, Texas, USA"
1287,2022-10-15,Lakeland,Florida,"3685 Victoria Manor Dr, Lakeland, Florida, USA","Lakeland, Florida, USA"
1288,2022-10-15,Bronx,New York,"970 Kelly St, Bronx, New York, USA","Bronx, New York, USA"
1289,2022-10-15,Gardena,California,"2300 block of El Segundo Blvd, Gardena, California, USA","Gardena, California, USA"
1290,2022-10-15,North Charleston,South Carolina,"Scarsdale Ave and Dorchester Rd, North Charleston, South Carolina, USA","North Charleston, South Carolina, USA"
1291,2022-10-15,Itta Bena,Mississippi,,"Itta Bena, Mississippi, USA"
1292,2022-10-14,Kansas City,Missouri,"8000 block of Wayne Ave, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
1293,2022-10-14,Bogalusa,Louisiana,"100 M J Israel Dr, Bogalusa, Louisiana, USA","Bogalusa, Louisiana, USA"
1294,2022-10-14,Indianapolis,Indiana,"4500 block of E Washington St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
1295,2022-10-14,Bay Minette,Alabama,"4200 block of Nicholsville Rd, Bay Minette, Alabama, USA","Bay Minette, Alabama, USA"
1296,2022-10-14,Decatur,Georgia,"1800 block of Meadow Ln, Decatur, Georgia, USA","Decatur, Georgia, USA"
1297,2022-10-14,Westminster,Colorado,"Eaton St and W 92nd Ave, Westminster, Colorado, USA","Westminster, Colorado, USA"
1298,2022-10-14,Atlanta,Georgia,"125 Victor Cir, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
1299,2022-10-14,Saint Clair Shores,Michigan,"I-94 and 9 Mile Rd, Saint Clair Shores, Michigan, USA","Saint Clair Shores, Michigan, USA"
1300,2022-10-14,Richmond,Virginia,"1211 Jahnke Rd, Richmond, Virginia, USA","Richmond, Virginia, USA"
1301,2022-10-14,Corona (Queens),New York,"Mott Ave, Corona (Queens), New York, USA","Corona (Queens), New York, USA"
1302,2022-10-14,Chicago,Illinois,"7000 N Sacramento Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
1303,2022-10-14,San Antonio,Texas,"E Fredericksburg Rd and La Harpe St, San Antonio, Texas, USA","San Antonio, Texas, USA"
1304,2022-10-14,Wichita,Kansas,"3601 E Harry St, Wichita, Kansas, USA","Wichita, Kansas, USA"
1305,2022-10-14,San Antonio,Texas,"1600 block of N Flores St, San Antonio, Texas, USA","San Antonio, Texas, USA"
1306,2022-10-14,Orlando,Florida,"2155 W Colonial Dr, Orlando, Florida, USA","Orlando, Florida, USA"
1307,2022-10-14,Prospect Heights,Illinois,"500 block of Piper Ln, Prospect Heights, Illinois, USA","Prospect Heights, Illinois, USA"
1308,2022-10-14,Houston,Texas,"10950 Tanner Park Ct, Houston, Texas, USA","Houston, Texas, USA"
1309,2022-10-14,Cincinnati,Ohio,"3100 block of Beekman St, Cincinnati, Ohio, USA","Cincinnati, Ohio, USA"
1310,2022-10-14,Saint Petersburg,Florida,"4905 34th St S, Saint Petersburg, Florida, USA","Saint Petersburg, Florida, USA"
1311,2022-10-14,Indianapolis,Indiana,"1600 block of E Troy Ave, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
1312,2022-10-14,Baltimore,Maryland,"2500 block of  W Patapsco Ave, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
1313,2022-10-14,Desert Hot Springs,California,"13500 block of Mountain View, Desert Hot Springs, California, USA","Desert Hot Springs, California, USA"
1314,2022-10-14,Albany,Georgia,"W 2nd Ave and Eugemar Dr, Albany, Georgia, USA","Albany, Georgia, USA"
1315,2022-10-14,Hazlehurst,Georgia,"Girtman St, Hazlehurst, Georgia, USA","Hazlehurst, Georgia, USA"
1316,2022-10-14,Portland,Oregon,"1100 block of Holladay St, Portland, Oregon, USA","Portland, Oregon, USA"
1317,2022-10-14,New Orleans,Louisiana,"Almonaster Ave and Franklin Ave, New Orleans, Louisiana, USA","New Orleans, Louisiana, USA"
1318,2022-10-14,Newport News,Virginia,"800 block of Walden Pond Ct, Newport News, Virginia, USA","Newport News, Virginia, USA"
1319,2022-10-14,Milwaukee,Wisconsin,"3619 N 40th St, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1320,2022-10-14,Milwaukee,Wisconsin,"W Vine St and N 34th St, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1321,2022-10-14,Memphis,Tennessee,"2900 block of Mimosa Ave, Memphis, Tennessee, USA","Memphis, Tennessee, USA"
1322,2022-10-14,Tulsa,Oklahoma,"266 E Independence St, Tulsa, Oklahoma, USA","Tulsa, Oklahoma, USA"
1323,2022-10-13,Gautier,Mississippi,"Parkdale Dr, Gautier, Mississippi, USA","Gautier, Mississippi, USA"
1324,2022-10-13,Memphis,Tennessee,"7100 block of Dokkum Dr, Memphis, Tennessee, USA","Memphis, Tennessee, USA"
1325,2022-10-13,Knoxville,Tennessee,"2500 block of Parkview Ave, Knoxville, Tennessee, USA","Knoxville, Tennessee, USA"
1326,2022-10-13,Gainesville,Georgia,"2200 block of Catalina Dr, Gainesville, Georgia, USA","Gainesville, Georgia, USA"
1327,2022-10-13,Detroit,Michigan,"Burt Rd and Tireman Ave, Detroit, Michigan, USA","Detroit, Michigan, USA"
1328,2022-10-13,Brooklyn,New York,"441 Sutter Ave, Brooklyn, New York, USA","Brooklyn, New York, USA"
1329,2022-10-13,Conley,Georgia,"1625 Conley Rd, Conley, Georgia, USA","Conley, Georgia, USA"
1330,2022-10-13,Louisville (Jeffersontown),Kentucky,"3000 block of Tree Ln, Louisville (Jeffersontown), Kentucky, USA","Louisville (Jeffersontown), Kentucky, USA"
1331,2022-10-13,Americus,Georgia,"300 block of E Forsyth St, Americus, Georgia, USA","Americus, Georgia, USA"
1332,2022-10-13,Fayetteville,Tennessee,"400 block of S Bellview Ave, Fayetteville, Tennessee, USA","Fayetteville, Tennessee, USA"
1333,2022-10-13,Las Vegas,Nevada,"800 block of E Flamingo Rd, Las Vegas, Nevada, USA","Las Vegas, Nevada, USA"
1334,2022-10-13,Kenosha,Wisconsin,"6300 block of 24th Ave, Kenosha, Wisconsin, USA","Kenosha, Wisconsin, USA"
1335,2022-10-13,Chauncey,Georgia,"Brown St, Chauncey, Georgia, USA","Chauncey, Georgia, USA"
1336,2022-10-13,Baltimore,Maryland,"2400 block of Woodbrook Ave, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
1337,2022-10-13,Madison,Tennessee,"333 Rio Vista Dr, Madison, Tennessee, USA","Madison, Tennessee, USA"
1338,2022-10-13,Chicago,Illinois,"2000 block of E 72nd Pl, Chicago, Illinois, USA","Chicago, Illinois, USA"
1339,2022-10-13,Vernal (Maeser),Utah,"500 N St and Kentucky Way, Vernal (Maeser), Utah, USA","Vernal (Maeser), Utah, USA"
1340,2022-10-13,Washington,District of Columbia,"500 block of 48th Pl NE, Washington, District of Columbia, USA","Washington, District of Columbia, USA"
1341,2022-10-13,Windsor,Wisconsin,"4506 Lake Cir, Windsor, Wisconsin, USA","Windsor, Wisconsin, USA"
1342,2022-10-13,Glendale,Arizona,"4801 W Maryland Ave, Glendale, Arizona, USA","Glendale, Arizona, USA"
1343,2022-10-13,Raleigh,North Carolina,"5300 block of Sahalee Way, Raleigh, North Carolina, USA","Raleigh, North Carolina, USA"
1344,2022-10-13,Buckhead,Georgia,"1226 Peachtree Battle Ave NW, Buckhead, Georgia, USA","Buckhead, Georgia, USA"
1345,2022-10-13,Topeka,Kansas,"4500 SW Topeka Blvd, Topeka, Kansas, USA","Topeka, Kansas, USA"
1346,2022-10-13,Baltimore,Maryland,"4800 block of Reisterstown Rd, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
1347,2022-10-13,Lewiston Woodville,North Carolina,"NC-11, Lewiston Woodville, North Carolina, USA","Lewiston Woodville, North Carolina, USA"
1348,2022-10-13,Philadelphia,Pennsylvania,"2220 W Berks St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1349,2022-10-13,Miami Beach,Florida,"1650 Washington Ave, Miami Beach, Florida, USA","Miami Beach, Florida, USA"
1350,2022-10-13,Central Point,Oregon,"2600 block of Kirtland Rd, Central Point, Oregon, USA","Central Point, Oregon, USA"
1351,2022-10-13,Philadelphia,Pennsylvania,"3200 block of Cheltenham Ave, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1352,2022-10-13,Chicago,Illinois,"8600 block of S State St, Chicago, Illinois, USA","Chicago, Illinois, USA"
1353,2022-10-13,Chicago,Illinois,"7100 block of S Lafayette Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
1354,2022-10-13,Lake Charles,Louisiana,"1817 7th St, Lake Charles, Louisiana, USA","Lake Charles, Louisiana, USA"
1355,2022-10-13,Kansas City,Missouri,"The Paseo and E 81st St, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
1356,2022-10-13,Labelle,Florida,"1563 Oxbow Dr, Labelle, Florida, USA","Labelle, Florida, USA"
1357,2022-10-13,Lake,Mississippi,"Johnson Town Rd, Lake, Mississippi, USA","Lake, Mississippi, USA"
1358,2022-10-13,Clayton,Louisiana,"Margaret Cir, Clayton, Louisiana, USA","Clayton, Louisiana, USA"
1359,2022-10-13,Branchland,West Virginia,"Sand Gap Rd, Branchland, West Virginia, USA","Branchland, West Virginia, USA"
1360,2022-10-13,Saint Louis,Missouri,"3600 block of Montana St, Saint Louis, Missouri, USA","Saint Louis, Missouri, USA"
1361,2022-10-12,Decatur,Illinois,"1300 block of E Walnut St, Decatur, Illinois, USA","Decatur, Illinois, USA"
1362,2022-10-12,Oakland,California,"600 block of 11th St, Oakland, California, USA","Oakland, California, USA"
1363,2022-10-12,Baton Rouge,Louisiana,"17505 Jefferson Hwy, Baton Rouge, Louisiana, USA","Baton Rouge, Louisiana, USA"
1364,2022-10-12,Grandview,Missouri,"13500 Kurzwell Rd, Grandview, Missouri, USA","Grandview, Missouri, USA"
1365,2022-10-12,Dublin,Georgia,"136 Musgrove St, Dublin, Georgia, USA","Dublin, Georgia, USA"
1366,2022-10-12,Indianapolis,Indiana,"3300 block of N Denny St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
1367,2022-10-12,Santa Rosa,California,"411 Meadowgreen Dr, Santa Rosa, California, USA","Santa Rosa, California, USA"
1368,2022-10-12,Macon,Georgia,"Main St and Leaf St, Macon, Georgia, USA","Macon, Georgia, USA"
1369,2022-10-12,Camp Verde,Arizona,"2910 S Old Church Rd, Camp Verde, Arizona, USA","Camp Verde, Arizona, USA"
1370,2022-10-12,Brooklyn,New York,"1770 Pacific St, Brooklyn, New York, USA","Brooklyn, New York, USA"
1371,2022-10-12,Anaconda,Montana,"6940 MT-1, Anaconda, Montana, USA","Anaconda, Montana, USA"
1372,2022-10-12,Jacksonville,Florida,"6600 block of Doeboy St, Jacksonville, Florida, USA","Jacksonville, Florida, USA"
1373,2022-10-12,Columbus,Ohio,"777 Wedgewood Dr, Columbus, Ohio, USA","Columbus, Ohio, USA"
1374,2022-10-12,Sanford,North Carolina,"Greenland Dr, Sanford, North Carolina, USA","Sanford, North Carolina, USA"
1375,2022-10-12,Des Moines,Iowa,"4205 Park Ave, Des Moines, Iowa, USA","Des Moines, Iowa, USA"
1376,2022-10-12,Denver,Colorado,"3550 S Harlan St, Denver, Colorado, USA","Denver, Colorado, USA"
1377,2022-10-12,Bristol,Connecticut,"310 Redstone Hill Rd, Bristol, Connecticut, USA","Bristol, Connecticut, USA"
1378,2022-10-12,Baltimore,Maryland,"2800 block of Baker St, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
1379,2022-10-12,Baltimore,Maryland,"400 block of N Robinson St, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
1380,2022-10-12,Jackson,Mississippi,"2010 Chadwick Dr, Jackson, Mississippi, USA","Jackson, Mississippi, USA"
1381,2022-10-12,Sacramento,California,"65th St and Sky Pkwy, Sacramento, California, USA","Sacramento, California, USA"
1382,2022-10-12,Pittsburgh (Penn Hills),Pennsylvania,"Frankstown Rd, Pittsburgh (Penn Hills), Pennsylvania, USA","Pittsburgh (Penn Hills), Pennsylvania, USA"
1383,2022-10-12,Portland,Oregon,"16000 block of SE 122nd Ave, Portland, Oregon, USA","Portland, Oregon, USA"
1384,2022-10-12,Greenville,North Carolina,"111 Larkin Ln, Greenville, North Carolina, USA","Greenville, North Carolina, USA"
1385,2022-10-12,Williamston,North Carolina,"1758 Poplar Point Rd, Williamston, North Carolina, USA","Williamston, North Carolina, USA"
1386,2022-10-12,Philadelphia,Pennsylvania,"800 block of N 10th St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1387,2022-10-12,Jackson,Mississippi,"Hickory Dr, Jackson, Mississippi, USA","Jackson, Mississippi, USA"
1388,2022-10-12,Mount Hope,New York,"41 Forrest Dr, Mount Hope, New York, USA","Mount Hope, New York, USA"
1389,2022-10-12,Loon Lake,Washington,"4000 block of US-395, Loon Lake, Washington, USA","Loon Lake, Washington, USA"
1390,2022-10-12,New Orleans,Louisiana,"1400 block of Southlawn Blvd, New Orleans, Louisiana, USA","New Orleans, Louisiana, USA"
1391,2022-10-12,Little Rock,Arkansas,"4423 W 12th St, Little Rock, Arkansas, USA","Little Rock, Arkansas, USA"
1392,2022-10-12,Springfield,Massachusetts,"Main St, Springfield, Massachusetts, USA","Springfield, Massachusetts, USA"
1393,2022-10-12,Milwaukee,Wisconsin,"5200 block of N Lovers Lane Rd, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1394,2022-10-12,Milwaukee,Wisconsin,"1801 S 25th St, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1395,2022-10-12,Redfox,Kentucky,"325 Hale Branch Rd, Redfox, Kentucky, USA","Redfox, Kentucky, USA"
1396,2022-10-12,Milwaukee,Wisconsin,"W Fond Du Lac Ave and N Beale St, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1397,2022-10-12,Inwood,West Virginia,"Lobo Ln, Inwood, West Virginia, USA","Inwood, West Virginia, USA"
1398,2022-10-12,Detroit,Michigan,"5779 Loraine St, Detroit, Michigan, USA","Detroit, Michigan, USA"
1399,2022-10-12,Billings (Lockwood),Montana,"US Hwy 87 E, Billings (Lockwood), Montana, USA","Billings (Lockwood), Montana, USA"
1400,2022-10-11,Greenville,Mississippi,"Reed St and Rebecca St, Greenville, Mississippi, USA","Greenville, Mississippi, USA"
1401,2022-10-11,Brooklyn,New York,"5022 Ave M, Brooklyn, New York, USA","Brooklyn, New York, USA"
1402,2022-10-11,Saucier,Mississippi,"F Ladner Rd and W Mitchell Rd, Saucier, Mississippi, USA","Saucier, Mississippi, USA"
1403,2022-10-11,Erwin,North Carolina,"700 block of W M St, Erwin, North Carolina, USA","Erwin, North Carolina, USA"
1404,2022-10-11,Chicago,Illinois,"7818 S Luella Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
1405,2022-10-11,High Point (Archdale),North Carolina,"Huff Rd, High Point (Archdale), North Carolina, USA","High Point (Archdale), North Carolina, USA"
1406,2022-10-11,Jacksonville,Florida,"Detroit St and W 3rd St, Jacksonville, Florida, USA","Jacksonville, Florida, USA"
1407,2022-10-11,Cincinnati,Ohio,"Reading Rd and Avon Dr, Cincinnati, Ohio, USA","Cincinnati, Ohio, USA"
1408,2022-10-11,North Highlands,California,"Madison Ave, North Highlands, California, USA","North Highlands, California, USA"
1409,2022-10-11,Rocky Mount,North Carolina,"600 block of Cascade Ave, Rocky Mount, North Carolina, USA","Rocky Mount, North Carolina, USA"
1410,2022-10-11,Portsmouth,Virginia,"Portsmouth Blvd and Woodstock St, Portsmouth, Virginia, USA","Portsmouth, Virginia, USA"
1411,2022-10-11,Saint Louis (Ferguson),Missouri,"900 block of Thatcher Ave, Saint Louis (Ferguson), Missouri, USA","Saint Louis (Ferguson), Missouri, USA"
1412,2022-10-11,Vernon,Texas,"1800 block of Deaf Smith St, Vernon, Texas, USA","Vernon, Texas, USA"
1413,2022-10-11,Wilmington,California,"E Street and Quay Ave, Wilmington, California, USA","Wilmington, California, USA"
