"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2442787,"October 2, 2022",Florida,"West Palm Beach","600 block of Douglas Ave",1,1,N/A
2429836,"October 2, 2022","North Carolina",Washington,"5617 Rivercreek Dr",1,1,N/A
2429084,"October 2, 2022",Illinois,Chicago,"1500 block of N Leamington Ave",1,0,N/A
2429069,"October 2, 2022","North Carolina",Greensboro,"1600 block of Summertree Ln",1,0,N/A
2428492,"October 2, 2022",Illinois,Chicago,"300 block of W Division St",1,0,N/A
2429074,"October 2, 2022","North Carolina",Durham,"I-85 and Hillandale Rd",1,0,N/A
2429773,"October 2, 2022",Vermont,Burlington,"185 Pine St",1,0,N/A
2429770,"October 2, 2022",Vermont,"South Burlington","1272 Williston Rd",1,0,N/A
2429759,"October 2, 2022","New Jersey",Camden,"1000 block of Diamond St",1,2,N/A
2429004,"October 2, 2022",Arkansas,"Little Rock","209 Greencrest Dr",1,0,N/A
2428892,"October 2, 2022","New York",Albany,"Central Ave and Robin St",1,0,N/A
2429151,"October 2, 2022",Colorado,"Colorado Springs","4225 Galley Rd",1,0,N/A
2428994,"October 2, 2022",Alabama,Shorterville,"3700 block of County Rd 57",1,0,N/A
2428981,"October 2, 2022",Alabama,Montgomery,"Taft St and Malvern St",1,1,N/A
2429524,"October 2, 2022",Mississippi,Goodman,"7086 US-51",1,0,N/A
2428816,"October 2, 2022",Colorado,"Denver (Northglenn)","11600 block of Pearl St",2,0,N/A
2428976,"October 2, 2022",Georgia,Clarkston,"700 block of N Indian Creek Dr",1,0,N/A
2428881,"October 2, 2022",Pennsylvania,Philadelphia,"2900 block of N Front St",1,0,N/A
2428391,"October 1, 2022",Louisiana,Reserve,"E 21st St",1,0,N/A
2428355,"October 1, 2022",Oregon,Portland,"NE Sandy Blvd and NE 162nd Ave",1,0,N/A
2428406,"October 1, 2022",Alabama,Opelika,"816 Crawford Rd",1,0,N/A
2428217,"October 1, 2022",Georgia,Atlanta,"2600 block of Beeler Dr",1,0,N/A
2428689,"October 1, 2022",Arizona,"Gila Bend","N Euclid Ave and W Papago St",2,0,N/A
2431976,"October 1, 2022",Indiana,"Clay (county)",N/A,1,2,N/A
2428371,"October 1, 2022",Missouri,"Saint Louis","3000 block of Walton Pl",1,0,N/A
2428687,"October 1, 2022",Wisconsin,Milwaukee,"N Hopkins St and W Villard Ave",1,0,N/A
2428365,"October 1, 2022",Missouri,"Excelsior Springs","Kearney Rd and Crown Hill Rd",1,1,N/A
2428851,"October 1, 2022",Alabama,"Birmingham (Hoover)","2135 Centennial Dr",2,0,N/A
2428678,"October 1, 2022",California,Oakland,"988 Apgar St",2,2,N/A
2428106,"October 1, 2022",California,Fresno,"2000 block of W McKinley Ave",1,2,N/A
2428220,"October 1, 2022","District of Columbia",Washington,"1300 block of Adams St NE",1,0,N/A
2428228,"October 1, 2022",Georgia,Atlanta,"550 Lindsay St",1,1,N/A
2428053,"October 1, 2022",Kentucky,Louisville,"1400 block of Hazel St",1,0,N/A
2430518,"October 1, 2022",Missouri,"Kansas City","4140 Oak St",2,0,N/A
2428562,"October 1, 2022",Florida,"Pensacola (Bellview)","2750 Longleaf Dr",1,1,N/A
2428722,"October 1, 2022",Illinois,Onarga,"600 block of W Lincoln Ave",1,0,N/A
2428693,"October 1, 2022",Arizona,Phoenix,"8100 W Indian School Rd",1,0,N/A
2427968,"October 1, 2022",Illinois,Zion,"2900 block of Gabriel Ave",1,0,N/A
2428603,"October 1, 2022","New York","Central Islip","Francisco Ave",1,0,N/A
2429999,"October 1, 2022",Texas,Houston,"2100 block of Hayes Rd",1,0,N/A
2427938,"October 1, 2022",Pennsylvania,Pittsburgh,"1309 block of Lakewood Dr",1,0,N/A
2428301,"October 1, 2022",Colorado,Denver,"7400 block of Gun Club Rd",1,0,N/A
2428541,"October 1, 2022",Indiana,Indianapolis,"2725 E Michigan St",1,0,N/A
2428319,"October 1, 2022",Texas,Carrollton,"3900 block of Alto Ave",3,0,N/A
2427980,"October 1, 2022","South Carolina",Hartsville,"Woodside Ln",1,0,N/A
2428705,"October 1, 2022",California,"La Puente","800 block of N Eldon Ave",1,1,N/A
2428139,"October 1, 2022",Texas,"Wichita Falls","711 Central Fwy",1,0,N/A
2430090,"October 1, 2022",Pennsylvania,Philadelphia,"900 block of Marcella Ave",1,0,N/A
2427918,"October 1, 2022",Pennsylvania,Philadelphia,"Lansing Ave and Castor Ave",1,1,N/A
2428501,"October 1, 2022","South Carolina",Chesterfield,"Hunts Mill Rd",1,0,N/A
2428577,"October 1, 2022",Georgia,Valdosta,"500 block of Hudson St",1,0,N/A
2428708,"October 1, 2022",Texas,Houston,"8605 Westheimer Rd",1,0,N/A
2428478,"October 1, 2022",Illinois,Chicago,"300 block of W 110th St",1,0,N/A
2427936,"October 1, 2022","North Carolina","Hickory (Mountain View)","Village Cir",1,0,N/A
2428476,"October 1, 2022",Illinois,Chicago,"S Princeton Ave and W 110th St",1,0,N/A
2428469,"October 1, 2022",Illinois,Chicago,"2000 block of S Michigan Ave",1,2,N/A
2428826,"October 1, 2022",Ohio,Cleveland,"Euclid Ave and Green Rd",1,0,N/A
2428344,"October 1, 2022",Idaho,"New Meadows","211 N Norris Ave",2,0,N/A
2427868,"October 1, 2022",Michigan,Detroit,"16380 E Warren Ave",1,0,N/A
2429021,"October 1, 2022","New Jersey",Paterson,"307 Van Houten St",1,1,N/A
2428779,"October 1, 2022",Missouri,"Saint Louis","900 block of Walton Ave",1,1,N/A
2427819,"October 1, 2022","New Jersey",Franklinville,"2839 Coles Mill Rd",1,0,N/A
2428739,"October 1, 2022",Missouri,Independence,"3900 block of S Redwood Dr",1,0,N/A
2428442,"October 1, 2022",Washington,Tacoma,"1400 block of St Paul Ave",1,0,N/A
2430540,"October 1, 2022",California,"Los Angeles","18300 block of Ventura Blvd",1,0,N/A
2428932,"October 1, 2022","New York",Rochester,"565 Chili Ave",1,0,N/A
2428232,"September 30, 2022","New York",Waterloo,"121 NY 96",1,0,N/A
2428061,"September 30, 2022",Virginia,Richmond,"5000 block of Vayo Ave",1,0,N/A
2428311,"September 30, 2022",Georgia,Byron,"Shady Bank Ln",1,0,N/A
2427892,"September 30, 2022",Illinois,Chicago,"4400 block of W Marquette Rd",1,0,N/A
2427311,"September 30, 2022",Georgia,Augusta,"3221 Wrightsboro Rd",1,0,N/A
2427815,"September 30, 2022",Louisiana,Donaldsonville,"Woodland Dr",1,0,N/A
2428841,"September 30, 2022",California,"Lucerne Valley","31800 block of Bumpkin Rd",1,0,N/A
2427576,"September 30, 2022",Missouri,"Kansas City","2700 block of Benton Blvd",1,0,N/A
2427527,"September 30, 2022",Virginia,Petersburg,"23 S Little Church St",1,0,N/A
2427656,"September 30, 2022",Missouri,"Saint Louis","1300 block of Temple Pl",1,0,N/A
2430279,"September 30, 2022",Arizona,Tucson,"6200 block of S Morris Blvd",1,0,N/A
2427792,"September 30, 2022",Texas,Houston,"4711 Farmer St",1,1,N/A
2427767,"September 30, 2022",Oklahoma,Tulsa,"6326 S 107th E Ave",1,0,N/A
2428159,"September 30, 2022",Massachusetts,Pittsfield,"Goodrich St",1,0,N/A
2453632,"September 30, 2022",Alabama,"Birmingham (Hoover)","3000 block of Raceway Pkwy",1,0,N/A
2428769,"September 30, 2022",Missouri,"Saint Louis",N/A,1,0,N/A
2428202,"September 30, 2022",Ohio,Pomeroy,"100 block of Spring Ave",1,0,N/A
2428823,"September 30, 2022","West Virginia",Mason,"Front St",1,0,N/A
2428129,"September 30, 2022",California,"Los Angeles","1200 block of E 99th St",1,0,N/A
2427499,"September 30, 2022",Indiana,Indianapolis,"4615 E 10th St",1,2,N/A
2427678,"September 30, 2022",Michigan,Lansing,"900 Long Blvd",1,0,N/A
2427435,"September 30, 2022",Nebraska,Bennington,"15820 N 4th St",2,0,N/A
2427446,"September 30, 2022",Kansas,Topeka,"1621 SW 37th Terr",1,1,N/A
2427797,"September 30, 2022",Texas,Houston,"10215 Beechnut St",1,0,N/A
2427775,"September 30, 2022",Oklahoma,Tulsa,"4929 N Peoria Ave",1,3,N/A
2428330,"September 30, 2022","New Mexico",Albuquerque,"Central Ave SE and Wyoming Blvd NE",1,0,N/A
2427728,"September 30, 2022",Georgia,Columbus,"6195 Georgetown Dr",1,0,N/A
2428741,"September 30, 2022",Texas,Dallas,"5600 block of Abrams Rd",1,0,N/A
2427970,"September 30, 2022","North Carolina",Durham,"600 block of Minnestott Way",1,1,N/A
2427270,"September 30, 2022",Pennsylvania,"Wilkes Barre (Plains)","31 S River St",1,0,N/A
2427804,"September 30, 2022","South Carolina",Andrews,"18 Laurie St",3,0,N/A
2427637,"September 30, 2022","New York",Albany,"400 block of Hamilton St",1,0,N/A
2427991,"September 30, 2022",Pennsylvania,Philadelphia,"5500 block of S Hill Creek Rd",1,0,N/A
2428187,"September 30, 2022",California,"San Jose","5000 block of Almaden Expy",1,0,N/A
2427861,"September 30, 2022",Wisconsin,"Fond Du Lac","126 N Main St",1,0,N/A
2429034,"September 30, 2022","New Jersey","Clementon (Lindenwold)","Egg Harbor Rd",1,0,N/A
2427886,"September 30, 2022",Oregon,Portland,"200 block of SE 148th Ave",1,0,N/A
2427813,"September 30, 2022",Louisiana,Prairieville,"Oak Meadow St",1,0,N/A
2427822,"September 30, 2022",Louisiana,"New Orleans","I-10 and US 90 BUS",1,0,N/A
2428200,"September 30, 2022","New York","New York (Manhattan)","125 W 144th St",1,0,N/A
2453178,"September 30, 2022",Alabama,"Mount Olive",N/A,1,0,N/A
2428894,"September 30, 2022",Pennsylvania,Philadelphia,"900 block of Marcella St",1,0,N/A
2427787,"September 30, 2022",Colorado,Edwards,N/A,2,0,N/A
2427994,"September 30, 2022",Michigan,Eastpointe,"Stricker Ave and David Ave",1,0,N/A
2427764,"September 30, 2022",Oklahoma,Tulsa,"266 E Independence St",1,0,N/A
2428351,"September 29, 2022","New Mexico","Ranchos De Taos","7051 NM-518",1,0,N/A
2426910,"September 29, 2022",Kansas,Topeka,"3500 block of SW Kerry Ave",1,3,N/A
2456630,"September 29, 2022","North Carolina",Raleigh,"Crabtree Creek Trail",1,0,N/A
2427588,"September 29, 2022",Missouri,"Kansas City","4600 block of E 46th St",1,0,N/A
2427032,"September 29, 2022",California,Fresno,"Iowa Ave and Backer Ave",1,0,N/A
2427164,"September 29, 2022",Massachusetts,Boston,"625 Shamut Ave",1,0,N/A
2427551,"September 29, 2022",Florida,"Fort Lauderdale","NW 5th St and NW 14th Terrace",2,0,N/A
2426872,"September 29, 2022",Tennessee,Knoxville,"3807 Middlebrook Pike",1,0,N/A
2427652,"September 29, 2022",Missouri,"Saint Louis","5900 block of Kennerly Ave",1,0,N/A
2426992,"September 29, 2022",Illinois,"Peoria (West Peoria)","100 block of N Cedar St",2,0,N/A
2426933,"September 29, 2022",Michigan,Detroit,"8900 block of Prevost St",1,0,N/A
2427627,"September 29, 2022","New York",Newburgh,"100 Washington St",1,1,N/A
2426951,"September 29, 2022",Oklahoma,Prague,"Oak Springs Dr",1,0,N/A
2427087,"September 29, 2022",Missouri,"Saint Louis","4600 block of St Ferdinand Ave",1,0,N/A
2427036,"September 29, 2022",California,Visalia,"4995 Ave 304",2,1,N/A
2428784,"September 29, 2022",Mississippi,Greenwood,"1804 Grenada Blvd",1,0,N/A
2427592,"September 29, 2022",Missouri,"Kansas City","6100 block of Tracy Ave",1,0,N/A
2426855,"September 29, 2022",Tennessee,Memphis,"Bryan St",1,0,N/A
2427104,"September 29, 2022",Illinois,"Mount Vernon","16584 N IL-37",1,0,N/A
2427091,"September 29, 2022",California,Modesto,"Mitchell Rd and S Riverside Dr",1,0,N/A
2427354,"September 29, 2022",Ohio,Youngstown,"New York Ave and Logan Ave",1,0,N/A
2426746,"September 29, 2022",Pennsylvania,Philadelphia,"1105 S 54th S",1,1,N/A
